"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:FUV","Value","FUV","",""," The far-ultraviolet channel on COS. "
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:FUV-MAMA","Value","FUV-MAMA","",""," The Far-Ultraviolet Multi-Anode Microchannel Array detector channel on STIS, which covers the wavelength range 1150 to 1700 Angstroms. "
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:HRC","Value","HRC","","","High Resolution Channel of ACS"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:HSP","Value","HSP","","","High Speed Photometer"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:IR","Value","IR","","","Infrared channel of WFC3"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:NIC1","Value","NIC1","",""," The highest spatial resolution camera of NICMOS, with an 11 x 11 arcsec field of view and 43 mas pixels. It covers the spectral range 0.8 to 1.8 microns. "
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:NIC2","Value","NIC2","",""," The intermediate spatial resolution camera of NICMOS, with a 19.2 x 19.2 arcsec field of view and 75 mas pixels. It covers the spectral range 0.8 to 2.45 microns. "
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:NIC3","Value","NIC3","",""," The lowest spatial resolution camera of NICMOS, with a large 51.2 x 51.2 arcsec field of view and 200 mas pixels. It covers the spectral range 0.8 to 2.5 microns. "
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:NUV","Value","NUV","",""," The near-ultraviolet channel on COS. "
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:NUV-MAMA","Value","NUV-MAMA","",""," The Near-Ultraviolet Multi-Anode Microchannel Array detector channel on STIS, which covers the wavelength range 1600 to 3100 Angstroms. "
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:PC","Value","PC","","","Planetary Camera channel of WFPC"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:SBC","Value","SBC","","","Solar Blind Channel of ACS"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:UVIS","Value","UVIS","","","Ultraviolet and Visual channel of WFC3"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:WF","Value","WF","","","Wide Field channel of WFPC"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:WFC","Value","WFC","","","Wide Field Channel of either ACS"
"hst:Instrument_Parameters:2          hst:channel_id:2                     Value:WFPC2","Value","WFPC2","","","Wide Field/Planetary Camera 2"
"hst:Instrument_Parameters:2          hst:detector_id:1                   ","Attribute","detector_id","n/a","hst"," This identifier specifies which of the detectors of this instrument and channel obtained the data found in this HST product. This parameter is repeated if multiple detectors were used. For instruments that do not have multiple detectors, this attribute occurs just once and has the same value as the channel_id attribute. ","rings","ASCII_Short_String_Collapsed","1","4","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:AMBER","Value","AMBER","","","Red or ""amber"" detector of FOS"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:BLUE","Value","BLUE","","","Blue detector of FOS"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:CCD","Value","CCD","","","Detector for the STIS/CCD"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:D1","Value","D1","","","GHRS detector side 1"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:D2","Value","D2","","","GHRS detector side 2"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FGS1","Value","FGS1","","","Find Guidance Sensor 1"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FGS1R","Value","FGS1R","","","Find Guidance Sensor 1R, which replaced FGS1 in February 1997."
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FGS2","Value","FGS2","","","Find Guidance Sensor 2"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FGS2R","Value","FGS2R","","","Find Guidance Sensor 2R, which replaced FGS2 in December 1999."
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FGS3","Value","FGS3","","","Find Guidance Sensor 3"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FOC","Value","FOC","","","Detector for the Faint Object Camera"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FUV-MAMA","Value","FUV-MAMA","","","Detector for the STIS/FUV-MAMA"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FUVA","Value","FUVA","","","Detector A of COS/FUV"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:FUVB","Value","FUVB","","","Detector B of COS/FUV"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:HRC","Value","HRC","","","Detector for ACS/HRC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:IR","Value","IR","","","Detector for the WFC3/IR"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:NIC1","Value","NIC1","","","Detector for the NICMOS/NIC1"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:NIC2","Value","NIC2","","","Detector for the NICMOS/NIC2"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:NIC3","Value","NIC3","","","Detector for the NICMOS/NIC3"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:NUV","Value","NUV","","","Detector for COS/NUV"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:NUV-MAMA","Value","NUV-MAMA","","","Detector for the STIS/NUV-MAMA"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:PC1","Value","PC1","","","Detector PC1 of WFPC2"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:PC5","Value","PC5","","","Detector PC5 of WFPC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:PC6","Value","PC6","","","Detector PC6 of WFPC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:PC7","Value","PC7","","","Detector PC7 of WFPC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:PC8","Value","PC8","","","Detector PC8 of WFPC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:PMT","Value","PMT","","","Photomultiplier for HSP"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:POL","Value","POL","","","Polarimeter for HSP"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:SBC","Value","SBC","","","Detector for ACS/SBC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:UV1","Value","UV1","","","Ultraviolet detector 1 for HSP"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:UV2","Value","UV2","","","Ultraviolet detector 2 for HSP"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:UVIS1","Value","UVIS1","","","Detector 1 of WFC3/UVIS"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:UVIS2","Value","UVIS2","","","Detector 2 of WFC3/UVIS"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:VIS","Value","VIS","","","Visual detector for HSP"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:WF1","Value","WF1","","","Detector WF1 of WFPC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:WF2","Value","WF2","","","Detector WF2 of either WFPC or WFPC2"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:WF3","Value","WF3","","","Detector WF3 of either WFPC or WFPC2"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:WF4","Value","WF4","","","Detector WF4 of either WFPC or WFPC2"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:WFC1","Value","WFC1","","","Dectector 1 of ACS/WFC"
"hst:Instrument_Parameters:2          hst:detector_id:2                    Value:WFC2","Value","WFC2","","","Dectector 2 of ACS/WFC"
"hst:Instrument_Parameters:2          hst:observation_type:1              ","Attribute","observation_type","n/a","hst"," The type of the observation: one of IMAGING, SPECTROSCOPIC, or TIME-SERIES. IMAGING indicates that a 2-D image with two spatial axes was obtained. SPECTROSCOPIC indicates that one of the axes of the data array is related to wavelength. TIME-SERIES indicates that one of the axes is sampling time. For many HST data files, this is the value of FITS keyword OBSTYPE. Where OBSTYPE does not appear, this value depends on other information. - All ACS, NICMOS, WFC3, WFPC, and WFPC2 observations are IMAGING. - All COS, FOS, and GHRS observations are SPECTROSCOPIC. - All HSP observations are TIME-SERIES. - For FOC, the observation_type depends on the value of FITS keyword OPMODE: IMAGING if OPMODE is ""ACQ"" or ""IMAGE""; TIME-SERIES of OPMODE is ""OCC""; SPECTROSCOPIC if OPMODE is ""SPEC"". Note that, for ACS/HRC, the FITS keyword OBSTYPE can have a value of CORONAGRAPHIC. In such cases, the value of this attribute is IMAGING and the coronagraph_flag attribute indicates whether the coronagraph was used. ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Instrument_Parameters:2          hst:observation_type:2               Value:IMAGING","Value","IMAGING","",""," This product contains 2-D image with two spatial axes. "
"hst:Instrument_Parameters:2          hst:observation_type:2               Value:SPECTROSCOPIC","Value","SPECTROSCOPIC","",""," One of the axes of the data array is related to wavelength. "
"hst:Instrument_Parameters:2          hst:observation_type:2               Value:TIME-SERIES","Value","TIME-SERIES","",""," One of the axes of the data array is related to time. "
"hst:Pointing_Parameters:1           ","Class","Pointing_Parameters","1.0.0.0","hst"," Contains attributes related to pointing and the observation target. ","rings","","","","","","","","","","",""
"hst:Pointing_Parameters:2            hst:hst_target_name:1               ","Attribute","hst_target_name","n/a","hst"," The target of the observation as defined by the principal investigator. In HST data files, this is the value of FITS keyword TARGNAME. Note that targets can be named arbitrarily in HST observing programs, so the meaning of this character string might not be obvious to the user. ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Pointing_Parameters:2            hst:moving_target_flag:1            ","Attribute","moving_target_flag","n/a","hst"," A Boolean flag (true, false) indicating whether or not the telescope pointing was based on tracking a moving target. For HST data files, this is derived from the value of FITS keyword MTFLAG, which can have values of 1 or ""T"" for true or 0, ""F"", or """" for false. ","rings","ASCII_Boolean","1","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","BOOLEAN"
"hst:Pointing_Parameters:2            hst:moving_target_keyword:1         ","Attribute","moving_target_keyword","n/a","hst"," Keyword values used in the HST planning software to define a moving target. These often provide easier-to-interpret information about a solar system target. Examples are ""PLANET JUPITER"", ""TORUS JUPITER"", ""SATELLITE EUROPA"", and ""ASTEROID 216"". These values are obtained from the FITS header of the _shf.fits or _spt.fits file, given as values of keywords TARKEY1, TARKEY2, etc. If no TARKEY keywords appear in the FITS header, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Short_String_Collapsed","1","4","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Pointing_Parameters:2            hst:moving_target_description:1     ","Attribute","moving_target_description","n/a","hst"," The detailed information used for targeting HST. This includes information about standard targets such as planets, satellites, and larger asteroids. It can also include information used to determine offsets from the center of these bodies. Here are some sample values of this attribute: STD = JUPITER STD = EUROPA TYPE=TORUS, LONG=90, LAT=0, RAD-3.98E05 They are obtained from the FITS header of an observation's associated _shf.fits or _spt.fits file. They are the values of FITS keywords MT_LV_1, MT_LV_2, etc. Consult with HST documentation for detailed interpretations. If no MT_LV keywords appear in the FITS header, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_String","1","4","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Pointing_Parameters:2            hst:aperture_name:1                 ","Attribute","aperture_name","n/a","hst"," The name of the aperture used for the observation. For HST data files, this is generally the value of FITS keyword APERTURE. Note that these values are instrument-specific; see the relevant HST Instrument Handbooks and Data Handbooks for further details. For FOC data, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Pointing_Parameters:2            hst:proposed_aperture_name:1        ","Attribute","proposed_aperture_name","n/a","hst"," The name of the proposed aperture used for the observation. For some data files, this is the value of FITS keyword PROPAPER. It is needed because the proposed aperture need not be the same as the aperture actually used. If the FITS keyword PROPAPER is missing or has a blank value, the value of FITS keyword APERTURE is used instead. For FOC data, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Pointing_Parameters:2            hst:targeted_detector_id:1          ","Attribute","targeted_detector_id","n/a","hst"," The identifier of the detector(s) used to define the targeting of this observation. For instruments with multiple detectors, this attribute indicates the one that is most likely to contain the intended target. When an observation was planned to employ more than one detector to encompass the target, this attribute will have multiple values. For instruments that do not have multiple detectors, this attribute will have a single value equal to that of channel_id and detector_id. For WFPC2, this attribute is derived from the value of the aperture: - PC1 for apertures PC1, PC1-FIX, POLQP15P, FQCH4P15; - WF2 for apertures WF2, WF2-FIX, FQUVN33, POLQN33, POLQN18, POLQP15W, FQCH4NW2, FQCH4N33; - WF3 for apertures WF3, WF3-FIX, FQCH4NW3, F160BN15; - WF4 for apertures WF4, WF4-FIX, FQCH4NW4; - All four for apertures WFALL, WFALL-FIX; - PC1 and WF3 for aperture FQCH4N15.** These are found in in Table 3.14 of the WFPC2 Instrument Handbook, Version 10.0. Note that they often appear in FITS lab (**Note: aperture FQCH4N15 was targeted relative to PC1, but was often used to position the methane 0.89 micron quad filter atop the WF3 chip as well.) For ACS/WFC, most aperture values begin with either ""WFC1"" or ""WFC2"", which indicates which of the detectors was used for targeting. Apertures WFCM, WFC, WFC-FIX, and WFCENTER are associated with both. For WFC3/UVIS, most aperture values begin with either ""UVIS1"" or ""UVIS2"", which indicates which of the detectors was used for targeting. Apertures UVIS, UVIS-CENTER, UVIS-FIX, UVIS-IR-FIX, G280, and G280-REF are associated with both detectors. The targeting of the UVIS-QUAD, UVIS-QUAD-FIX, and UVIS-QUAD-SUB apertures is are determined based on the value of the selected quad filter: UVIS1 for filters FQ378N, FQ387N, FQ437N, FQ492N, FQ508N, FQ619N, FQ674N, FQ750N, FQ889N, and FQ937N; UVIS2 for filters FQ232N, FQ243N, FQ422M, FQ436N, FQ575N, FQ634N, FQ672N, FQ727N, FQ906N, and FQ924N. (See Table 6.4 of the WFC3 Instrument Handbook.) For WFPC, this is derived from the aperture value: - WF1 for aperture W1; WF2 for aperture W2, etc. - PC5 for aperture P5; PC6 for aperture P6, etc. For COS/FUV, this attribute will always match the value(s) of detector_id. ","rings","ASCII_Short_String_Collapsed","1","4","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Tracking_Parameters:1           ","Class","Tracking_Parameters","1.0.0.0","hst"," Contains attributes related to the instrument tracking. ","rings","","","","","","","","","","",""
"hst:Tracking_Parameters:2            hst:fine_guidance_sensor_lock_type:1","Attribute","fine_guidance_sensor_lock_type","n/a","hst"," The commanded lock of the Fine Guidance Sensor during the observation. For HST data files, this is the value of FITS keyword FGSLOCK. Common values are: - FINE: Fine lock on guide stars using two Fine Guidance Sensors. This is the most accurate pointing option, within 0.2 to 1 arcsec. - COARSE: Until new flight software (version 9.6) came online in September 1995, if the guide star acquisition failed, the guiding dropped to COARSE track. - GYRO: This mode produces the least accurate absolute and relative pointing. Absolute pointing accuracy is about 2-50 arcsec and drift is 1-5 mas/sec. - FINE/GYRO: Fine lock on a guide star using one FGS to control the pitch/yaw of the spacecraft, while roll control is handled by the gyros. Absolute accuracies can range from 0.5-5 arcseconds, while error due to roll drift about the guide star would be ~ 1-2 mas/sec. - UNKNOWN: Check the jitter files to find out what happened during the observation. ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Tracking_Parameters:2            hst:gyroscope_mode:1                ","Attribute","gyroscope_mode","n/a","hst"," The number of gyros scheduled for the observation, 2 or 3. For HST data files, this is derived from the value of FITS keyword GYROMODE. A value of ""3"" or ""T"" indicates that three gyroscopes were used; a value of ""2"" indicates that two gyroscopes were used. However, some earlier HST products do not contain the keyword GYROMODE; these observations were all obtained using three gyroscopes. ","rings","ASCII_Integer","1","1","2","3","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"hst:Exposure_Parameters:1           ","Class","Exposure_Parameters","1.0.0.0","hst"," Contains attributes related to the observation exposure. ","rings","","","","","","","","","","",""
"hst:Exposure_Parameters:2            hst:exposure_duration:1             ","Attribute","exposure_duration","n/a","hst"," The total duration of the instrument's light integration time, in seconds. For most HST data files, this is the value of FITS keyword EXPTIME; however, for some data files, it is the value of keyword TEXPTIME. Note that, for HST products that are the result of merging multiple exposures, this is the sum of the exposure times of the individual source products. ","rings","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"hst:Exposure_Parameters:2            hst:exposure_type:1                 ","Attribute","exposure_type","n/a","hst"," This keyword indicates how exposure time was calculated and whether it was interrupted. For HST data files, this is the value of FITS keyword EXPFLAG. Common values are NORMAL (the observation completed as requested), INTERRUPTED, INCOMPLETE, EXTENDED, UNCERTAIN, INDETERMINATE, and PREDICTED. ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Wavelength_Filter_Grating_Parameters:1","Class","Wavelength_Filter_Grating_Parameters","1.0.0.0","hst"," Contains attributes related to wavelengths, filters, and gratings. ","rings","","","","","","","","","","",""
"hst:Wavelength_Filter_Grating_Parameters:2 hst:filter_name:1                   ","Attribute","filter_name","n/a","hst"," The name of the filter(s), grating(s), polarizer(s), or other optical elements used for the observation. If two or more are combined, then both names are given, separated by a plus sign ""+"". For WFPC2 products, this is the name of either FITS keyword FILTNAM1 or FILTNAM2, whichever is not blank. If neither is blank, the two values are combined using ""+"", with the shorter-wavelength filter (the filter name containing the smaller three-digit number) appearing first. For ACS products: - if FILTER1 is CLEAR1S or CLEAR1L and FILTER2 is CLEAR2S or CLEAR2L, the value is ""CLEAR""; - otherwise, if FILTER1 is CLEAR1S or CLEAR1L, the value of FILTER2 is used; - otherwise, if FILTER2 is CLEAR2S or CLEAR2L, the value of FILTER1 is used; - otherwise, the values of the two filters are combined with ""+"". If a polarizer is used (FILTER1 or FILTER2 starts with ""POL""), the name of the polarizer appears second; otherwise, the filter with the shorter center wavelength (the three-digit number inside the filter name) appears first. For STIS products, wavelength response is defined by a grating (FITS keyword OPT_ELEM) and the filter (FITS keyword FILTER). If the FILTER name is ""Clear"", the grating name appears alone; otherwise, the two values are appended, separated by a ""+"". For FOC products, this is constructed from the values of the FITS keywords FILTNAM1, FILTNAM2, FILTNAM3, and FILTNAM4. After omitting ""CLEAR"" values, the remaining values are sorted and concatenated with ""+"". For FOS products, this is the value of FITS keyword SPEC_1, which is found in the _shf.fits file. For GHRS products, this is the value of FITS keyword GRATING. For other HST instruments, this is the value of FITS keyword FILTER. For instruments that do not use filters, the value is ""Not applicable"". ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Wavelength_Filter_Grating_Parameters:2 hst:center_filter_wavelength:1      ","Attribute","center_filter_wavelength","n/a","hst"," The approximate central wavelength of the filter bandpass, in microns. For WFPC2 and STIS data files, this is the value of FITS keyword CENTRWV, divided by 10,000 to convert units from Angstroms to microns. The value is not provided for other HST instruments. For other HST instruments, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"hst:Wavelength_Filter_Grating_Parameters:2 hst:bandwidth:1                     ","Attribute","bandwidth","n/a","hst"," The approximate full width of the spectral bandpass, in microns. For WFPC2 and STIS data files, this is the value of FITS keyword BANDWID, divided by 10,000 to convert units from Angstroms to microns. The value is not provided for other HST instruments. For other HST instruments, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"hst:Wavelength_Filter_Grating_Parameters:2 hst:spectral_resolution:1           ","Attribute","spectral_resolution","n/a","hst"," The approximate spectral resolution of this data product, in microns. For STIS data files, this is the value of FITS keyword SPECRES, divided by 10,000 to convert units from Angstroms to microns. For other HST instruments, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"hst:Operational_Parameters:1        ","Class","Operational_Parameters","1.0.0.0","hst"," Contains attributes related to the commanding and operations of an instrument. ","rings","","","","","","","","","","",""
"hst:Operational_Parameters:2         hst:instrument_mode_id:1            ","Attribute","instrument_mode_id","n/a","hst"," The operating mode of the instrument. For most HST data products, this is the value of FITS keyword OBSMODE. Consult the relevant HST handbooks for details about each mode. For FGS data files, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"hst:Operational_Parameters:2         hst:gain_setting:1                  ","Attribute","gain_setting","n/a","hst"," The commanded gain of the CCD, typically in units of electrons per DN. For WFPC2 data products, this is the value of FITS keyword ATODGAIN, either 7 or 15. For ACS, STIS, and WFC3, it is the value of FITS keyword CCDGAIN. For FGS data files and for HST instruments that do not have gain settings, this attribute should be nil with nilReason = ""inapplicable"". ","rings","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
